naive
Running experiment with seed=654:
Epoch [37/50] - Loss: -0.0819
Epoch [38/50] - Loss: -0.0843
Epoch [39/50] - Loss: -0.0865
Epoch [40/50] - Loss: -0.0885
Epoch [41/50] - Loss: -0.0904
Epoch [42/50] - Loss: -0.0922
Epoch [43/50] - Loss: -0.0939
Epoch [44/50] - Loss: -0.0955
Epoch [45/50] - Loss: -0.0969
Epoch [46/50] - Loss: -0.0983
Epoch [47/50] - Loss: -0.0996
Epoch [48/50] - Loss: -0.1008
Epoch [49/50] - Loss: -0.1020
Epoch [50/50] - Loss: -0.1030
sum preds 79
sum labels 491
 - Test Metrics: Accuracy=0.8608, F1=0.2386, Recall=0.1385, Precision=0.8608
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4993
Epoch [2/50] - Loss: 0.4820
Epoch [3/50] - Loss: 0.4589
Epoch [4/50] - Loss: 0.4329
Epoch [5/50] - Loss: 0.4047
Epoch [6/50] - Loss: 0.3748
Epoch [7/50] - Loss: 0.3438
Epoch [8/50] - Loss: 0.3123
Epoch [9/50] - Loss: 0.2809
Epoch [10/50] - Loss: 0.2499
Epoch [11/50] - Loss: 0.2199
Epoch [12/50] - Loss: 0.1912
Epoch [13/50] - Loss: 0.1641
Epoch [14/50] - Loss: 0.1389
Epoch [15/50] - Loss: 0.1156
Epoch [16/50] - Loss: 0.0942
Epoch [17/50] - Loss: 0.0749
Epoch [18/50] - Loss: 0.0574
Epoch [19/50] - Loss: 0.0417
Epoch [20/50] - Loss: 0.0276
Epoch [21/50] - Loss: 0.0149
Epoch [22/50] - Loss: 0.0035
Epoch [23/50] - Loss: -0.0067
Epoch [24/50] - Loss: -0.0160
Epoch [25/50] - Loss: -0.0243
Epoch [26/50] - Loss: -0.0319
Epoch [27/50] - Loss: -0.0388
Epoch [28/50] - Loss: -0.0450
Epoch [29/50] - Loss: -0.0507
Epoch [30/50] - Loss: -0.0559
Epoch [31/50] - Loss: -0.0606
Epoch [32/50] - Loss: -0.0648
Epoch [33/50] - Loss: -0.0687
Epoch [34/50] - Loss: -0.0721
Epoch [35/50] - Loss: -0.0752
Epoch [36/50] - Loss: -0.0781
Epoch [37/50] - Loss: -0.0806
Epoch [38/50] - Loss: -0.0830
Epoch [39/50] - Loss: -0.0852
Epoch [40/50] - Loss: -0.0872
Epoch [41/50] - Loss: -0.0890
Epoch [42/50] - Loss: -0.0907
Epoch [43/50] - Loss: -0.0923
Epoch [44/50] - Loss: -0.0938
Epoch [45/50] - Loss: -0.0952
Epoch [46/50] - Loss: -0.0966
Epoch [47/50] - Loss: -0.0978
Epoch [48/50] - Loss: -0.0990
Epoch [49/50] - Loss: -0.1001
Epoch [50/50] - Loss: -0.1011
sum preds 93
sum labels 491
 - Test Metrics: Accuracy=0.8678, F1=0.2945, Recall=0.1752, Precision=0.9247
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to citeseer_experimentations\citeseer_SCAR_imbnnpu_imbnnpu_1804084632.csv.
Average F1 over valid seeds: 0.2613 ± 0.0240
___________________________________________________________________________________
Avg F1 for citeseer with SCAR and imbnnpu, MLP,0.3: 0.2613 ± 0.0240
___________________________________________________________________________________
imbnnpu
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4994
Epoch [2/50] - Loss: 0.4674
Epoch [3/50] - Loss: 0.4267
Epoch [4/50] - Loss: 0.3781
Epoch [5/50] - Loss: 0.3294
Epoch [6/50] - Loss: 0.2841
Epoch [7/50] - Loss: 0.2426
Epoch [8/50] - Loss: 0.2051
Epoch [9/50] - Loss: 0.1719
Epoch [10/50] - Loss: 0.1428
Epoch [11/50] - Loss: 0.1178
Epoch [12/50] - Loss: 0.0964
Epoch [13/50] - Loss: 0.0781
Epoch [14/50] - Loss: 0.0623
Epoch [15/50] - Loss: 0.0488
Epoch [16/50] - Loss: 0.0370
Epoch [17/50] - Loss: 0.0266
Epoch [18/50] - Loss: 0.0173
Epoch [19/50] - Loss: 0.0091
Epoch [20/50] - Loss: 0.0020
Epoch [21/50] - Loss: -0.0041
Epoch [22/50] - Loss: -0.0094
Epoch [23/50] - Loss: -0.0139
Epoch [24/50] - Loss: -0.0179
Epoch [25/50] - Loss: -0.0215
Epoch [26/50] - Loss: -0.0246
Epoch [27/50] - Loss: -0.0272
Epoch [28/50] - Loss: -0.0295
Epoch [29/50] - Loss: -0.0316
Epoch [30/50] - Loss: -0.0336
Epoch [31/50] - Loss: -0.0353
Epoch [32/50] - Loss: -0.0368
Epoch [33/50] - Loss: -0.0382
Epoch [34/50] - Loss: -0.0394
Epoch [35/50] - Loss: -0.0406
Epoch [36/50] - Loss: -0.0416
Epoch [37/50] - Loss: -0.0427
Epoch [38/50] - Loss: -0.0437
Epoch [39/50] - Loss: -0.0447
Epoch [40/50] - Loss: -0.0457
Epoch [41/50] - Loss: -0.0467
Epoch [42/50] - Loss: -0.0477
Epoch [43/50] - Loss: -0.0487
Epoch [44/50] - Loss: -0.0496
Epoch [45/50] - Loss: -0.0504
Epoch [46/50] - Loss: -0.0511
Epoch [47/50] - Loss: -0.0517
Epoch [48/50] - Loss: -0.0523
Epoch [49/50] - Loss: -0.0531
Epoch [50/50] - Loss: -0.0537
sum preds 279
sum labels 491
 - Test Metrics: Accuracy=0.8980, F1=0.5870, Recall=0.4603, Precision=0.8100
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.5050
Epoch [2/50] - Loss: 0.4730
Epoch [3/50] - Loss: 0.4307
Epoch [4/50] - Loss: 0.3778
Epoch [5/50] - Loss: 0.3273
Epoch [6/50] - Loss: 0.2818
Epoch [7/50] - Loss: 0.2391
Epoch [8/50] - Loss: 0.1997
Epoch [9/50] - Loss: 0.1651
Epoch [10/50] - Loss: 0.1355
Epoch [11/50] - Loss: 0.1102
Epoch [12/50] - Loss: 0.0886
Epoch [13/50] - Loss: 0.0699
Epoch [14/50] - Loss: 0.0536
Epoch [15/50] - Loss: 0.0397
Epoch [16/50] - Loss: 0.0279
Epoch [17/50] - Loss: 0.0177
Epoch [18/50] - Loss: 0.0091
Epoch [19/50] - Loss: 0.0018
Epoch [20/50] - Loss: -0.0042
Epoch [21/50] - Loss: -0.0093
Epoch [22/50] - Loss: -0.0139
Epoch [23/50] - Loss: -0.0182
Epoch [24/50] - Loss: -0.0223
Epoch [25/50] - Loss: -0.0256
Epoch [26/50] - Loss: -0.0281
Epoch [27/50] - Loss: -0.0304
Epoch [28/50] - Loss: -0.0327
Epoch [29/50] - Loss: -0.0347
Epoch [30/50] - Loss: -0.0365
Epoch [31/50] - Loss: -0.0382
Epoch [32/50] - Loss: -0.0399
Epoch [33/50] - Loss: -0.0414
Epoch [34/50] - Loss: -0.0430
Epoch [35/50] - Loss: -0.0445
Epoch [36/50] - Loss: -0.0460
Epoch [37/50] - Loss: -0.0475
Epoch [38/50] - Loss: -0.0492
Epoch [39/50] - Loss: -0.0510
Epoch [40/50] - Loss: -0.0526
Epoch [41/50] - Loss: -0.0538
Epoch [42/50] - Loss: -0.0546
Epoch [43/50] - Loss: -0.0553
Epoch [44/50] - Loss: -0.0560
Epoch [45/50] - Loss: -0.0566
Epoch [46/50] - Loss: -0.0573
Epoch [47/50] - Loss: -0.0578
Epoch [48/50] - Loss: -0.0583
Epoch [49/50] - Loss: -0.0587
Epoch [50/50] - Loss: -0.0591
sum preds 295
sum labels 491
 - Test Metrics: Accuracy=0.8954, F1=0.5852, Recall=0.4684, Precision=0.7797
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4997
Epoch [2/50] - Loss: 0.4665
Epoch [3/50] - Loss: 0.4240
Epoch [4/50] - Loss: 0.3751
Epoch [5/50] - Loss: 0.3264
Epoch [6/50] - Loss: 0.2798
Epoch [7/50] - Loss: 0.2363
Epoch [8/50] - Loss: 0.1966
Epoch [9/50] - Loss: 0.1609
Epoch [10/50] - Loss: 0.1294
Epoch [11/50] - Loss: 0.1021
Epoch [12/50] - Loss: 0.0789
Epoch [13/50] - Loss: 0.0594
Epoch [14/50] - Loss: 0.0432
Epoch [15/50] - Loss: 0.0296
Epoch [16/50] - Loss: 0.0181
Epoch [17/50] - Loss: 0.0084
Epoch [18/50] - Loss: 0.0002
Epoch [19/50] - Loss: -0.0067
Epoch [20/50] - Loss: -0.0126
Epoch [21/50] - Loss: -0.0177
Epoch [22/50] - Loss: -0.0220
Epoch [23/50] - Loss: -0.0259
Epoch [24/50] - Loss: -0.0292
Epoch [25/50] - Loss: -0.0321
Epoch [26/50] - Loss: -0.0347
Epoch [27/50] - Loss: -0.0371
Epoch [28/50] - Loss: -0.0393
Epoch [29/50] - Loss: -0.0414
Epoch [30/50] - Loss: -0.0433
Epoch [31/50] - Loss: -0.0450
Epoch [32/50] - Loss: -0.0465
Epoch [33/50] - Loss: -0.0479
Epoch [34/50] - Loss: -0.0492
Epoch [35/50] - Loss: -0.0503
Epoch [36/50] - Loss: -0.0514
Epoch [37/50] - Loss: -0.0524
Epoch [38/50] - Loss: -0.0534
Epoch [39/50] - Loss: -0.0543
Epoch [40/50] - Loss: -0.0554
Epoch [41/50] - Loss: -0.0564
Epoch [42/50] - Loss: -0.0574
Epoch [43/50] - Loss: -0.0585
Epoch [44/50] - Loss: -0.0595
Epoch [45/50] - Loss: -0.0606
Epoch [46/50] - Loss: -0.0615
Epoch [47/50] - Loss: -0.0624
Epoch [48/50] - Loss: -0.0631
Epoch [49/50] - Loss: -0.0637
Epoch [50/50] - Loss: -0.0642
sum preds 296
sum labels 491
 - Test Metrics: Accuracy=0.8964, F1=0.5896, Recall=0.4725, Precision=0.7838
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to citeseer_experimentations\citeseer_SCAR_imbnnpu_imbnnpu_1804084634.csv.
Average F1 over valid seeds: 0.5873 ± 0.0018
___________________________________________________________________________________
Avg F1 for citeseer with SCAR and imbnnpu, GATConv,0.3: 0.5873 ± 0.0018
___________________________________________________________________________________
imbnnpu
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.5024
Epoch [2/50] - Loss: 0.4638
Epoch [3/50] - Loss: 0.4163
Epoch [4/50] - Loss: 0.3597
Epoch [5/50] - Loss: 0.3058
Epoch [6/50] - Loss: 0.2578
Epoch [7/50] - Loss: 0.2158
Epoch [8/50] - Loss: 0.1796
Epoch [9/50] - Loss: 0.1494
Epoch [10/50] - Loss: 0.1246
Epoch [11/50] - Loss: 0.1044
Epoch [12/50] - Loss: 0.0876
Epoch [13/50] - Loss: 0.0734
Epoch [14/50] - Loss: 0.0614
Epoch [15/50] - Loss: 0.0511
Epoch [16/50] - Loss: 0.0423
Epoch [17/50] - Loss: 0.0346
Epoch [18/50] - Loss: 0.0280
Epoch [19/50] - Loss: 0.0223
Epoch [20/50] - Loss: 0.0172
Epoch [21/50] - Loss: 0.0128
Epoch [22/50] - Loss: 0.0089
Epoch [23/50] - Loss: 0.0054
Epoch [24/50] - Loss: 0.0022
Epoch [25/50] - Loss: -0.0007
Epoch [26/50] - Loss: -0.0033
Epoch [27/50] - Loss: -0.0057
Epoch [28/50] - Loss: -0.0079
Epoch [29/50] - Loss: -0.0100
Epoch [30/50] - Loss: -0.0119
Epoch [31/50] - Loss: -0.0136
Epoch [32/50] - Loss: -0.0151
Epoch [33/50] - Loss: -0.0166
Epoch [34/50] - Loss: -0.0179
Epoch [35/50] - Loss: -0.0191
Epoch [36/50] - Loss: -0.0202
Epoch [37/50] - Loss: -0.0212
Epoch [38/50] - Loss: -0.0222
Epoch [39/50] - Loss: -0.0231
Epoch [40/50] - Loss: -0.0239
Epoch [41/50] - Loss: -0.0248
Epoch [42/50] - Loss: -0.0256
Epoch [43/50] - Loss: -0.0264
Epoch [44/50] - Loss: -0.0271
Epoch [45/50] - Loss: -0.0278
Epoch [46/50] - Loss: -0.0285
Epoch [47/50] - Loss: -0.0291
Epoch [48/50] - Loss: -0.0297
Epoch [49/50] - Loss: -0.0302
Epoch [50/50] - Loss: -0.0308
sum preds 347
sum labels 491
 - Test Metrics: Accuracy=0.9070, F1=0.6539, Recall=0.5580, Precision=0.7896
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.5015
Epoch [2/50] - Loss: 0.4696
Epoch [3/50] - Loss: 0.4269
Epoch [4/50] - Loss: 0.3760
Epoch [5/50] - Loss: 0.3269
Epoch [6/50] - Loss: 0.2824
Epoch [7/50] - Loss: 0.2425
Epoch [8/50] - Loss: 0.2072
Epoch [9/50] - Loss: 0.1764
Epoch [10/50] - Loss: 0.1501
Epoch [11/50] - Loss: 0.1278
Epoch [12/50] - Loss: 0.1092
Epoch [13/50] - Loss: 0.0935
Epoch [14/50] - Loss: 0.0801
Epoch [15/50] - Loss: 0.0688
Epoch [16/50] - Loss: 0.0591
Epoch [17/50] - Loss: 0.0507
Epoch [18/50] - Loss: 0.0434
Epoch [19/50] - Loss: 0.0370
Epoch [20/50] - Loss: 0.0314
Epoch [21/50] - Loss: 0.0263
Epoch [22/50] - Loss: 0.0217
Epoch [23/50] - Loss: 0.0176
Epoch [24/50] - Loss: 0.0138
Epoch [25/50] - Loss: 0.0103
Epoch [26/50] - Loss: 0.0071
Epoch [27/50] - Loss: 0.0042
Epoch [28/50] - Loss: 0.0014
Epoch [29/50] - Loss: -0.0011
Epoch [30/50] - Loss: -0.0035
Epoch [31/50] - Loss: -0.0056
Epoch [32/50] - Loss: -0.0077
Epoch [33/50] - Loss: -0.0096
Epoch [34/50] - Loss: -0.0113
Epoch [35/50] - Loss: -0.0130
Epoch [36/50] - Loss: -0.0146
Epoch [37/50] - Loss: -0.0160
Epoch [38/50] - Loss: -0.0174
Epoch [39/50] - Loss: -0.0187
Epoch [40/50] - Loss: -0.0199
Epoch [41/50] - Loss: -0.0210
Epoch [42/50] - Loss: -0.0221
Epoch [43/50] - Loss: -0.0231
Epoch [44/50] - Loss: -0.0241
Epoch [45/50] - Loss: -0.0250
Epoch [46/50] - Loss: -0.0259
Epoch [47/50] - Loss: -0.0267
Epoch [48/50] - Loss: -0.0276
Epoch [49/50] - Loss: -0.0284
Epoch [50/50] - Loss: -0.0292
sum preds 371
sum labels 491
 - Test Metrics: Accuracy=0.9063, F1=0.6613, Recall=0.5804, Precision=0.7682
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.07703213712302019, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4978
Epoch [2/50] - Loss: 0.4613
Epoch [3/50] - Loss: 0.4157
Epoch [4/50] - Loss: 0.3645
Epoch [5/50] - Loss: 0.3165
Epoch [6/50] - Loss: 0.2726
Epoch [7/50] - Loss: 0.2325
Epoch [8/50] - Loss: 0.1970
Epoch [9/50] - Loss: 0.1661
Epoch [10/50] - Loss: 0.1397
Epoch [11/50] - Loss: 0.1174
Epoch [12/50] - Loss: 0.0985
Epoch [13/50] - Loss: 0.0825
Epoch [14/50] - Loss: 0.0689
Epoch [15/50] - Loss: 0.0573
Epoch [16/50] - Loss: 0.0472
Epoch [17/50] - Loss: 0.0384
Epoch [18/50] - Loss: 0.0307
Epoch [19/50] - Loss: 0.0240
Epoch [20/50] - Loss: 0.0180
Epoch [21/50] - Loss: 0.0126
Epoch [22/50] - Loss: 0.0078
Epoch [23/50] - Loss: 0.0035
Epoch [24/50] - Loss: -0.0004
Epoch [25/50] - Loss: -0.0039
Epoch [26/50] - Loss: -0.0072
Epoch [27/50] - Loss: -0.0101
Epoch [28/50] - Loss: -0.0129
Epoch [29/50] - Loss: -0.0154
Epoch [30/50] - Loss: -0.0177
Epoch [31/50] - Loss: -0.0199
Epoch [32/50] - Loss: -0.0219
Epoch [33/50] - Loss: -0.0238
Epoch [34/50] - Loss: -0.0255
Epoch [35/50] - Loss: -0.0271
Epoch [36/50] - Loss: -0.0286
Epoch [37/50] - Loss: -0.0300
Epoch [38/50] - Loss: -0.0312
Epoch [39/50] - Loss: -0.0324
Epoch [40/50] - Loss: -0.0335
Epoch [41/50] - Loss: -0.0344
Epoch [42/50] - Loss: -0.0354
Epoch [43/50] - Loss: -0.0362
Epoch [44/50] - Loss: -0.0370
Epoch [45/50] - Loss: -0.0378
Epoch [46/50] - Loss: -0.0386
Epoch [47/50] - Loss: -0.0393
Epoch [48/50] - Loss: -0.0400
Epoch [49/50] - Loss: -0.0406
Epoch [50/50] - Loss: -0.0412
sum preds 372
sum labels 491
 - Test Metrics: Accuracy=0.9131, F1=0.6860, Recall=0.6029, Precision=0.7957
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to citeseer_experimentations\citeseer_SCAR_imbnnpu_imbnnpu_1804084637.csv.
Average F1 over valid seeds: 0.6671 ± 0.0137
___________________________________________________________________________________
Avg F1 for citeseer with SCAR and imbnnpu, GCNConv,0.3: 0.6671 ± 0.0137
___________________________________________________________________________________
imbnnpu
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.09988174354633943, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4999
Epoch [2/50] - Loss: 0.4848
Epoch [3/50] - Loss: 0.4649
Epoch [4/50] - Loss: 0.4419
Epoch [5/50] - Loss: 0.4162
Epoch [6/50] - Loss: 0.3882
Epoch [7/50] - Loss: 0.3583
Epoch [8/50] - Loss: 0.3273
Epoch [9/50] - Loss: 0.2957
Epoch [10/50] - Loss: 0.2638
Epoch [11/50] - Loss: 0.2322
Epoch [12/50] - Loss: 0.2014
Epoch [13/50] - Loss: 0.1720
Epoch [14/50] - Loss: 0.1441
Epoch [15/50] - Loss: 0.1182
Epoch [16/50] - Loss: 0.0942
Epoch [17/50] - Loss: 0.0724
Epoch [18/50] - Loss: 0.0526
Epoch [19/50] - Loss: 0.0347
Epoch [20/50] - Loss: 0.0188
Epoch [21/50] - Loss: 0.0045
Epoch [22/50] - Loss: -0.0082
Epoch [23/50] - Loss: -0.0196
Epoch [24/50] - Loss: -0.0297
Epoch [25/50] - Loss: -0.0387
Epoch [26/50] - Loss: -0.0467
Epoch [27/50] - Loss: -0.0538
Epoch [28/50] - Loss: -0.0601
Epoch [29/50] - Loss: -0.0658
Epoch [30/50] - Loss: -0.0708
Epoch [31/50] - Loss: -0.0754
Epoch [32/50] - Loss: -0.0795
Epoch [33/50] - Loss: -0.0831
Epoch [34/50] - Loss: -0.0864
Epoch [35/50] - Loss: -0.0893
Epoch [36/50] - Loss: -0.0919
Epoch [37/50] - Loss: -0.0942
Epoch [38/50] - Loss: -0.0964
Epoch [39/50] - Loss: -0.0983
Epoch [40/50] - Loss: -0.1001
Epoch [41/50] - Loss: -0.1017
Epoch [42/50] - Loss: -0.1031
Epoch [43/50] - Loss: -0.1045
Epoch [44/50] - Loss: -0.1057
Epoch [45/50] - Loss: -0.1069
Epoch [46/50] - Loss: -0.1080
Epoch [47/50] - Loss: -0.1089
Epoch [48/50] - Loss: -0.1099
Epoch [49/50] - Loss: -0.1107
Epoch [50/50] - Loss: -0.1115
sum preds 37
sum labels 561
 - Test Metrics: Accuracy=0.8306, F1=0.0970, Recall=0.0517, Precision=0.7838
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.09988174354633943, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4996
Epoch [2/50] - Loss: 0.4831
Epoch [3/50] - Loss: 0.4606
Epoch [4/50] - Loss: 0.4346
Epoch [5/50] - Loss: 0.4063
Epoch [6/50] - Loss: 0.3757
Epoch [7/50] - Loss: 0.3433
Epoch [8/50] - Loss: 0.3096
Epoch [9/50] - Loss: 0.2755
Epoch [10/50] - Loss: 0.2416
Epoch [11/50] - Loss: 0.2084
Epoch [12/50] - Loss: 0.1768
Epoch [13/50] - Loss: 0.1471
Epoch [14/50] - Loss: 0.1196
Epoch [15/50] - Loss: 0.0946
Epoch [16/50] - Loss: 0.0720
Epoch [17/50] - Loss: 0.0518
Epoch [18/50] - Loss: 0.0338
Epoch [19/50] - Loss: 0.0179
Epoch [20/50] - Loss: 0.0037
Epoch [21/50] - Loss: -0.0088
Epoch [22/50] - Loss: -0.0200
Epoch [23/50] - Loss: -0.0299
Epoch [24/50] - Loss: -0.0387
Epoch [25/50] - Loss: -0.0466
Epoch [26/50] - Loss: -0.0536
Epoch [27/50] - Loss: -0.0599
Epoch [28/50] - Loss: -0.0655
Epoch [29/50] - Loss: -0.0705
Epoch [30/50] - Loss: -0.0750
Epoch [31/50] - Loss: -0.0790
Epoch [32/50] - Loss: -0.0826
Epoch [33/50] - Loss: -0.0859
Epoch [34/50] - Loss: -0.0888
Epoch [35/50] - Loss: -0.0914
Epoch [36/50] - Loss: -0.0938
Epoch [37/50] - Loss: -0.0960
Epoch [38/50] - Loss: -0.0980
Epoch [39/50] - Loss: -0.0998
Epoch [40/50] - Loss: -0.1015
Epoch [41/50] - Loss: -0.1030
Epoch [42/50] - Loss: -0.1044
Epoch [43/50] - Loss: -0.1057
Epoch [44/50] - Loss: -0.1068
Epoch [45/50] - Loss: -0.1079
Epoch [46/50] - Loss: -0.1090
Epoch [47/50] - Loss: -0.1099
Epoch [48/50] - Loss: -0.1108
Epoch [49/50] - Loss: -0.1116
Epoch [50/50] - Loss: -0.1124
sum preds 49
sum labels 561
 - Test Metrics: Accuracy=0.8356, F1=0.1410, Recall=0.0766, Precision=0.8776
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.09988174354633943, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4994
Epoch [2/50] - Loss: 0.4815
Epoch [3/50] - Loss: 0.4578
Epoch [4/50] - Loss: 0.4304
Epoch [5/50] - Loss: 0.4005
Epoch [6/50] - Loss: 0.3689
Epoch [7/50] - Loss: 0.3360
Epoch [8/50] - Loss: 0.3025
Epoch [9/50] - Loss: 0.2691
Epoch [10/50] - Loss: 0.2363
Epoch [11/50] - Loss: 0.2045
Epoch [12/50] - Loss: 0.1742
Epoch [13/50] - Loss: 0.1458
Epoch [14/50] - Loss: 0.1192
Epoch [15/50] - Loss: 0.0948
Epoch [16/50] - Loss: 0.0725
Epoch [17/50] - Loss: 0.0523
Epoch [18/50] - Loss: 0.0341
Epoch [19/50] - Loss: 0.0179
Epoch [20/50] - Loss: 0.0034
Epoch [21/50] - Loss: -0.0095
Epoch [22/50] - Loss: -0.0209
Epoch [23/50] - Loss: -0.0311
Epoch [24/50] - Loss: -0.0401
Epoch [25/50] - Loss: -0.0480
Epoch [26/50] - Loss: -0.0551
Epoch [27/50] - Loss: -0.0614
Epoch [28/50] - Loss: -0.0670
Epoch [29/50] - Loss: -0.0719
Epoch [30/50] - Loss: -0.0763
Epoch [31/50] - Loss: -0.0803
Epoch [32/50] - Loss: -0.0838
Epoch [33/50] - Loss: -0.0870
Epoch [34/50] - Loss: -0.0899
Epoch [35/50] - Loss: -0.0925
Epoch [36/50] - Loss: -0.0949
Epoch [37/50] - Loss: -0.0970
Epoch [38/50] - Loss: -0.0990
Epoch [39/50] - Loss: -0.1008
Epoch [40/50] - Loss: -0.1025
Epoch [41/50] - Loss: -0.1041
Epoch [42/50] - Loss: -0.1055
Epoch [43/50] - Loss: -0.1068
Epoch [44/50] - Loss: -0.1081
Epoch [45/50] - Loss: -0.1092
Epoch [46/50] - Loss: -0.1103
Epoch [47/50] - Loss: -0.1113
Epoch [48/50] - Loss: -0.1122
Epoch [49/50] - Loss: -0.1130
Epoch [50/50] - Loss: -0.1138
sum preds 39
sum labels 561
 - Test Metrics: Accuracy=0.8337, F1=0.1167, Recall=0.0624, Precision=0.8974
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to citeseer_experimentations\citeseer_SCAR_imbnnpu_imbnnpu_1804084640.csv.
Average F1 over valid seeds: 0.1182 ± 0.0180
___________________________________________________________________________________
Avg F1 for citeseer with SCAR and imbnnpu, MLP,0.2: 0.1182 ± 0.0180
___________________________________________________________________________________
imbnnpu
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.09988174354633943, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4995
Epoch [2/50] - Loss: 0.4659
Epoch [3/50] - Loss: 0.4242
Epoch [4/50] - Loss: 0.3752
Epoch [5/50] - Loss: 0.3257
Epoch [6/50] - Loss: 0.2791
Epoch [7/50] - Loss: 0.2361
Epoch [8/50] - Loss: 0.1972
Epoch [9/50] - Loss: 0.1628
Epoch [10/50] - Loss: 0.1329
Epoch [11/50] - Loss: 0.1073
Epoch [12/50] - Loss: 0.0855
Epoch [13/50] - Loss: 0.0668
